53875128,"Space Pirates and Zombies",purchase,1.0,1
53875128,"Space Pirates and Zombies",play,24.0,1
53875128,"Dying Light",purchase,1.0,1
53875128,"Dying Light",play,23.0,1
53875128,"Just Cause 2",purchase,1.0,1
53875128,"Just Cause 2",play,23.0,1
53875128,"Mirror's Edge",purchase,1.0,1
53875128,"Mirror's Edge",play,23.0,1
53875128,"Mad Max",purchase,1.0,1
53875128,"Mad Max",play,22.0,1
53875128,"Portal 2",purchase,1.0,1
53875128,"Portal 2",play,21.0,1
53875128,"Deus Ex Human Revolution",purchase,1.0,1
53875128,"Deus Ex Human Revolution",play,21.0,1
53875128,"Middle-earth Shadow of Mordor",purchase,1.0,1
53875128,"Middle-earth Shadow of Mordor",play,19.6,1
53875128,"RUNNING WITH RIFLES",purchase,1.0,1
53875128,"RUNNING WITH RIFLES",play,18.5,1
53875128,"Deus Ex Human Revolution - Director's Cut",purchase,1.0,1
53875128,"Deus Ex Human Revolution - Director's Cut",play,18.3,1
53875128,"Batman Arkham City GOTY",purchase,1.0,1
53875128,"Batman Arkham City GOTY",play,16.9,1
53875128,"Tropico 4",purchase,1.0,1
53875128,"Tropico 4",play,14.3,1
53875128,"Cave Story+",purchase,1.0,1
53875128,"Cave Story+",play,13.7,1
53875128,"Dust An Elysian Tail",purchase,1.0,1
53875128,"Dust An Elysian Tail",play,13.4,1
53875128,"F.E.A.R.",purchase,1.0,1
53875128,"F.E.A.R.",play,12.5,1
53875128,"South Park The Stick of Truth",purchase,1.0,1
53875128,"South Park The Stick of Truth",play,12.2,1
53875128,"Sleeping Dogs",purchase,1.0,1
53875128,"Sleeping Dogs",play,11.5,1
53875128,"Watch_Dogs",purchase,1.0,1
53875128,"Watch_Dogs",play,11.2,1
53875128,"Saints Row IV",purchase,1.0,1
53875128,"Saints Row IV",play,11.1,1
53875128,"DayZ",purchase,1.0,1
53875128,"DayZ",play,11.0,1
53875128,"Half-Life 2",purchase,1.0,1
53875128,"Half-Life 2",play,10.2,1
53875128,"Reassembly",purchase,1.0,1
53875128,"Reassembly",play,10.1,1
53875128,"Sid Meier's Civilization III Complete",purchase,1.0,1
53875128,"Sid Meier's Civilization III Complete",play,9.8,1
53875128,"The Talos Principle",purchase,1.0,1
53875128,"The Talos Principle",play,9.8,1
53875128,"DiRT 3",purchase,1.0,1
53875128,"DiRT 3",play,9.7,1
53875128,"FTL Faster Than Light",purchase,1.0,1
53875128,"FTL Faster Than Light",play,9.7,1
53875128,"Bastion",purchase,1.0,1
53875128,"Bastion",play,9.6,1
53875128,"Age of Empires II HD Edition",purchase,1.0,1
53875128,"Age of Empires II HD Edition",play,9.0,1
53875128,"Batman Arkham Asylum GOTY Edition",purchase,1.0,1
53875128,"Batman Arkham Asylum GOTY Edition",play,8.9,1
53875128,"Gunpoint",purchase,1.0,1
53875128,"Gunpoint",play,8.6,1
53875128,"Rebuild 3 Gangs of Deadsville",purchase,1.0,1
53875128,"Rebuild 3 Gangs of Deadsville",play,8.4,1
53875128,"Recettear An Item Shop's Tale",purchase,1.0,1
53875128,"Recettear An Item Shop's Tale",play,8.3,1
53875128,"Metro 2033",purchase,1.0,1
53875128,"Metro 2033",play,7.8,1
53875128,"Monaco",purchase,1.0,1
53875128,"Monaco",play,7.6,1
53875128,"Fallout New Vegas",purchase,1.0,1
53875128,"Fallout New Vegas",play,7.5,1
53875128,"Overgrowth",purchase,1.0,1
53875128,"Overgrowth",play,7.3,1
53875128,"Assassin's Creed III",purchase,1.0,1
53875128,"Assassin's Creed III",play,7.2,1
53875128,"Ori and the Blind Forest",purchase,1.0,1
53875128,"Ori and the Blind Forest",play,7.0,1
53875128,"Far Cry 3 Blood Dragon",purchase,1.0,1
53875128,"Far Cry 3 Blood Dragon",play,6.7,1
53875128,"Burnout Paradise The Ultimate Box",purchase,1.0,1
53875128,"Burnout Paradise The Ultimate Box",play,6.6,1
53875128,"PROTOTYPE 2",purchase,1.0,1
53875128,"PROTOTYPE 2",play,6.4,1
53875128,"Game Dev Tycoon",purchase,1.0,1
53875128,"Game Dev Tycoon",play,6.4,1
53875128,"Sniper Elite 3",purchase,1.0,1
53875128,"Sniper Elite 3",play,6.2,1
53875128,"Gratuitous Space Battles",purchase,1.0,1
53875128,"Gratuitous Space Battles",play,6.0,1
53875128,"Sid Meier's Civilization V",purchase,1.0,1
53875128,"Sid Meier's Civilization V",play,5.9,1
53875128,"Rogue Legacy",purchase,1.0,1
53875128,"Rogue Legacy",play,5.7,1
53875128,"Plague Inc Evolved",purchase,1.0,1
53875128,"Plague Inc Evolved",play,5.6,1
53875128,"From Dust",purchase,1.0,1
53875128,"From Dust",play,5.6,1
53875128,"Next Car Game Wreckfest",purchase,1.0,1
53875128,"Next Car Game Wreckfest",play,5.5,1
53875128,"Rivals of Aether",purchase,1.0,1
53875128,"Rivals of Aether",play,5.5,1
53875128,"Half-Life 2 Episode Two",purchase,1.0,1
53875128,"Half-Life 2 Episode Two",play,5.5,1
53875128,"Rise of Nations Extended Edition",purchase,1.0,1
53875128,"Rise of Nations Extended Edition",play,5.2,1
53875128,"Nidhogg",purchase,1.0,1
53875128,"Nidhogg",play,4.9,1
53875128,"Spec Ops The Line",purchase,1.0,1
53875128,"Spec Ops The Line",play,4.4,1
53875128,"Dishonored",purchase,1.0,1
53875128,"Dishonored",play,4.3,1
53875128,"Half-Life 2 Episode One",purchase,1.0,1
53875128,"Half-Life 2 Episode One",play,4.2,1
53875128,"Wolfenstein The New Order",purchase,1.0,1
53875128,"Wolfenstein The New Order",play,4.0,1
53875128,"Distance",purchase,1.0,1
53875128,"Distance",play,4.0,1
53875128,"Epic Battle Fantasy 4",purchase,1.0,1
53875128,"Epic Battle Fantasy 4",play,4.0,1
53875128,"Metro Last Light",purchase,1.0,1
53875128,"Metro Last Light",play,3.7,1
53875128,"Miasmata",purchase,1.0,1
53875128,"Miasmata",play,3.4,1
53875128,"Dead Space",purchase,1.0,1
53875128,"Dead Space",play,3.3,1
53875128,"Hotline Miami",purchase,1.0,1
53875128,"Hotline Miami",play,3.2,1
53875128,"NOT A HERO",purchase,1.0,1
53875128,"NOT A HERO",play,3.0,1
53875128,"Receiver",purchase,1.0,1
53875128,"Receiver",play,2.9,1
53875128,"Crypt of the NecroDancer",purchase,1.0,1
53875128,"Crypt of the NecroDancer",play,2.8,1
53875128,"Portal",purchase,1.0,1
53875128,"Portal",play,2.8,1
53875128,"F.E.A.R. 2 Project Origin",purchase,1.0,1
53875128,"F.E.A.R. 2 Project Origin",play,2.8,1
53875128,"NaissanceE",purchase,1.0,1
53875128,"NaissanceE",play,2.7,1
53875128,"SteamWorld Dig",purchase,1.0,1
53875128,"SteamWorld Dig",play,2.6,1
53875128,"Kairo",purchase,1.0,1
53875128,"Kairo",play,2.5,1
53875128,"SNOW",purchase,1.0,1
53875128,"SNOW",play,2.5,1
53875128,"The Binding of Isaac",purchase,1.0,1
53875128,"The Binding of Isaac",play,2.4,1
53875128,"LEGO The Lord of the Rings",purchase,1.0,1
53875128,"LEGO The Lord of the Rings",play,2.2,1
53875128,"METAL GEAR RISING REVENGEANCE",purchase,1.0,1
53875128,"METAL GEAR RISING REVENGEANCE",play,2.2,1
53875128,"Starpoint Gemini 2",purchase,1.0,1
53875128,"Starpoint Gemini 2",play,2.0,1
53875128,"The Vanishing of Ethan Carter",purchase,1.0,1
53875128,"The Vanishing of Ethan Carter",play,0.9,1
53875128,"Goat Simulator",purchase,1.0,1
53875128,"Goat Simulator",play,0.9,1
53875128,"Mass Effect",purchase,1.0,1
53875128,"Mass Effect",play,0.9,1
53875128,"Arma 2 Operation Arrowhead",purchase,1.0,1
53875128,"Arma 2 Operation Arrowhead",play,0.8,1
53875128,"METAL GEAR SOLID V GROUND ZEROES",purchase,1.0,1
53875128,"METAL GEAR SOLID V GROUND ZEROES",play,0.8,1
53875128,"Banished",purchase,1.0,1
53875128,"Banished",play,0.8,1
53875128,"DiRT Showdown",purchase,1.0,1
53875128,"DiRT Showdown",play,0.7,1
53875128,"Left 4 Dead",purchase,1.0,1
53875128,"Left 4 Dead",play,0.7,1
53875128,"Sonic Adventure 2 ",purchase,1.0,1
53875128,"Sonic Adventure 2 ",play,0.6,1
53875128,"Grand Theft Auto IV",purchase,1.0,1
53875128,"Grand Theft Auto IV",play,0.5,1
53875128,"Battlestations Midway",purchase,1.0,1
53875128,"Battlestations Midway",play,0.4,1
53875128,"HOARD",purchase,1.0,1
53875128,"HOARD",play,0.4,1
53875128,"Sunless Sea",purchase,1.0,1
53875128,"Sunless Sea",play,0.3,1
53875128,"Mark of the Ninja",purchase,1.0,1
53875128,"Mark of the Ninja",play,0.3,1
53875128,"L.A. Noire",purchase,1.0,1
53875128,"L.A. Noire",play,0.3,1
53875128,"Creeper World 3 Arc Eternal",purchase,1.0,1
53875128,"Creeper World 3 Arc Eternal",play,0.1,1
53875128,"Turbo Dismount",purchase,1.0,1
53875128,"Turbo Dismount",play,0.1,1
53875128,"Floating Point",purchase,1.0,1
53875128,"Floating Point",play,0.1,1
53875128,"Grow Home",purchase,1.0,1
53875128,"Grow Home",play,0.1,1
53875128,"LUFTRAUSERS",purchase,1.0,1
53875128,"LUFTRAUSERS",play,1.0,1
53875128,"Arma 2",purchase,1.0,1
53875128,"Arma 2",play,1.0,1
53875128,"No Time To Explain Remastered",purchase,1.0,1
53875128,"No Time To Explain Remastered",play,0.9,1
53875128,"FEZ",purchase,1.0,1
53875128,"FEZ",play,0.9,1
53875128,"Delver",purchase,1.0,1
53875128,"Delver",play,0.9,1
53875128,"The Legend of Heroes Trails in the Sky",purchase,1.0,1
53875128,"The Legend of Heroes Trails in the Sky",play,0.9,1
53875128,"Evoland",purchase,1.0,1
53875128,"Evoland",play,0.9,1
53875128,"Bleed",purchase,1.0,1
53875128,"Bleed",play,0.8,1
53875128,"Borderlands 2",purchase,1.0,1
53875128,"Borderlands 2",play,0.8,1
53875128,"Race The Sun",purchase,1.0,1
53875128,"Race The Sun",play,0.8,1
53875128,"Shadowgrounds",purchase,1.0,1
53875128,"Shadowgrounds",play,0.8,1
53875128,"They Bleed Pixels",purchase,1.0,1
53875128,"They Bleed Pixels",play,0.8,1
53875128,"BioShock",purchase,1.0,1
53875128,"BioShock",play,0.8,1
53875128,"Trine",purchase,1.0,1
53875128,"Trine",play,0.8,1
53875128,"Sir, You Are Being Hunted",purchase,1.0,1
53875128,"Sir, You Are Being Hunted",play,0.8,1
53875128,"Next Car Game Sneak Peek 2.0,purchase,1.0,1
53875128,"Next Car Game Sneak Peek 2.0,play,0.7,1
53875128,"Symphony",purchase,1.0,1
53875128,"Symphony",play,0.7,1
53875128,"DLC Quest",purchase,1.0,1
53875128,"DLC Quest",play,0.7,1
53875128,"Far Cry 2",purchase,1.0,1
53875128,"Far Cry 2",play,0.7,1
53875128,"The Stanley Parable",purchase,1.0,1
53875128,"The Stanley Parable",play,0.6,1
53875128,"Freedom Planet",purchase,1.0,1
53875128,"Freedom Planet",play,0.6,1
53875128,"KHOLAT",purchase,1.0,1
53875128,"KHOLAT",play,0.6,1
53875128,"Osmos",purchase,1.0,1
53875128,"Osmos",play,0.6,1
53875128,"Secrets of Rtikon",purchase,1.0,1
53875128,"Secrets of Rtikon",play,0.6,1
53875128,"Oil Rush",purchase,1.0,1
53875128,"Oil Rush",play,0.6,1
53875128,"Unepic",purchase,1.0,1
53875128,"Unepic",play,0.6,1
53875128,"FINAL FANTASY VII",purchase,1.0,1
53875128,"FINAL FANTASY VII",play,0.6,1
53875128,"The Legend of Korra",purchase,1.0,1
53875128,"The Legend of Korra",play,0.5,1
53875128,"404Sight",purchase,1.0,1
53875128,"404Sight",play,0.5,1
53875128,"Dark Souls Prepare to Die Edition",purchase,1.0,1
53875128,"Dark Souls Prepare to Die Edition",play,0.5,1
53875128,"Gravity Ghost",purchase,1.0,1
53875128,"Gravity Ghost",play,0.5,1
53875128,"Psychonauts",purchase,1.0,1
53875128,"Psychonauts",play,0.5,1
53875128,"Rock of Ages",purchase,1.0,1
53875128,"Rock of Ages",play,0.5,1
53875128,"Spore",purchase,1.0,1
53875128,"Spore",play,0.5,1
53875128,"Half-Life 2 Lost Coast",purchase,1.0,1
53875128,"Half-Life 2 Lost Coast",play,0.5,1
53875128,"Galcon Legends",purchase,1.0,1
53875128,"Galcon Legends",play,0.5,1
53875128,"Air Brawl",purchase,1.0,1
53875128,"Air Brawl",play,0.5,1
53875128,"Cat Goes Fishing",purchase,1.0,1
53875128,"Cat Goes Fishing",play,0.5,1
53875128,"One Finger Death Punch",purchase,1.0,1
53875128,"One Finger Death Punch",play,0.5,1
53875128,"Mind Path to Thalamus Enhanced Edition",purchase,1.0,1
53875128,"Mind Path to Thalamus Enhanced Edition",play,0.4,1
53875128,"INK",purchase,1.0,1
53875128,"INK",play,0.4,1
53875128,"Intrusion 2",purchase,1.0,1
53875128,"Intrusion 2",play,0.4,1
53875128,"Amnesia The Dark Descent",purchase,1.0,1
53875128,"Amnesia The Dark Descent",play,0.4,1
53875128,"Fieldrunners",purchase,1.0,1
53875128,"Fieldrunners",play,0.4,1
53875128,"Out There Somewhere",purchase,1.0,1
53875128,"Out There Somewhere",play,0.4,1
53875128,"KAMI",purchase,1.0,1
53875128,"KAMI",play,0.4,1
53875128,"Lone Survivor The Director's Cut",purchase,1.0,1
53875128,"Lone Survivor The Director's Cut",play,0.4,1
53875128,"NightSky",purchase,1.0,1
53875128,"NightSky",play,0.4,1
53875128,"Frozen Synapse",purchase,1.0,1
53875128,"Frozen Synapse",play,0.4,1
53875128,"Hammerfight",purchase,1.0,1
53875128,"Hammerfight",play,0.4,1
53875128,"Spintires",purchase,1.0,1
53875128,"Spintires",play,0.4,1
53875128,"Ziggurat",purchase,1.0,1
53875128,"Ziggurat",play,0.4,1
53875128,"AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome",purchase,1.0,1
53875128,"AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome",play,0.4,1
53875128,"Dead Island",purchase,1.0,1
53875128,"Dead Island",play,0.3,1
53875128,"Superbrothers Sword & Sworcery EP",purchase,1.0,1
53875128,"Superbrothers Sword & Sworcery EP",play,0.3,1
53875128,"GRID 2",purchase,1.0,1
53875128,"GRID 2",play,0.3,1
53875128,"Sonic & All-Stars Racing Transformed",purchase,1.0,1
53875128,"Sonic & All-Stars Racing Transformed",play,0.3,1
53875128,"Call of Juarez Gunslinger",purchase,1.0,1
53875128,"Call of Juarez Gunslinger",play,0.3,1
53875128,"Crysis 2 Maximum Edition",purchase,1.0,1
53875128,"Crysis 2 Maximum Edition",play,0.3,1
53875128,"Strike Vector",purchase,1.0,1
53875128,"Strike Vector",play,0.3,1
53875128,"Prison Architect",purchase,1.0,1
53875128,"Prison Architect",play,0.3,1
53875128,"Lego Harry Potter",purchase,1.0,1
53875128,"Lego Harry Potter",play,0.3,1
53875128,"Outlast",purchase,1.0,1
53875128,"Outlast",play,0.3,1
53875128,"Super Hexagon",purchase,1.0,1
53875128,"Super Hexagon",play,0.2,1
53875128,"WRC 4 FIA WORLD RALLY CHAMPIONSHIP",purchase,1.0,1
53875128,"WRC 4 FIA WORLD RALLY CHAMPIONSHIP",play,0.2,1
53875128,"Valkyria Chronicles",purchase,1.0,1
53875128,"Valkyria Chronicles",play,0.2,1
53875128,"Shatter",purchase,1.0,1
53875128,"Shatter",play,0.2,1
53875128,"Proteus",purchase,1.0,1
53875128,"Proteus",play,0.2,1
53875128,"Jamestown",purchase,1.0,1
53875128,"Jamestown",play,0.2,1
53875128,"Spelunky",purchase,1.0,1
53875128,"Spelunky",play,0.2,1
53875128,"Astebreed",purchase,1.0,1
53875128,"Astebreed",play,0.2,1
53875128,"STAR WARS Knights of the Old Republic II The Sith Lords",purchase,1.0,1
53875128,"STAR WARS Knights of the Old Republic II The Sith Lords",play,0.2,1
53875128,"Phantom Breaker Battle Grounds",purchase,1.0,1
53875128,"Phantom Breaker Battle Grounds",play,0.2,1
53875128,"Tom Clancy's Splinter Cell Chaos Theory",purchase,1.0,1
53875128,"Tom Clancy's Splinter Cell Chaos Theory",play,0.2,1
53875128,"The Witcher Enhanced Edition",purchase,1.0,1
53875128,"The Witcher Enhanced Edition",play,0.2,1
53875128,"Risk of Rain",purchase,1.0,1
53875128,"Risk of Rain",play,0.2,1
53875128,"Survarium",purchase,1.0,1
53875128,"Survarium",play,0.2,1
53875128,"Afterlife Empire",purchase,1.0,1
53875128,"Afterlife Empire",play,0.2,1
53875128,"BattleBlock Theater",purchase,1.0,1
53875128,"BattleBlock Theater",play,0.2,1
53875128,"Need for Speed Hot Pursuit",purchase,1.0,1
53875128,"Need for Speed Hot Pursuit",play,0.2,1
53875128,"BIT.TRIP RUNNER",purchase,1.0,1
53875128,"BIT.TRIP RUNNER",play,0.1,1
53875128,"Coin Crypt",purchase,1.0,1
53875128,"Coin Crypt",play,0.1,1
53875128,"Skullgirls",purchase,1.0,1
53875128,"Skullgirls",play,0.1,1
53875128,"The Crew",purchase,1.0,1
53875128,"The Crew",play,0.1,1
53875128,"Metro Last Light Redux",purchase,1.0,1
53875128,"Metro Last Light Redux",play,0.1,1
53875128,"Crimzon Clover  WORLD IGNITION",purchase,1.0,1
53875128,"Crimzon Clover  WORLD IGNITION",play,0.1,1
53875128,"Sonic Generations",purchase,1.0,1
53875128,"Sonic Generations",play,0.1,1
53875128,"Ethan Meteor Hunter",purchase,1.0,1
53875128,"Ethan Meteor Hunter",play,0.1,1
53875128,"Reus",purchase,1.0,1
53875128,"Reus",play,0.1,1
53875128,"Kill The Bad Guy",purchase,1.0,1
53875128,"Freaking Meatbags",purchase,1.0,1
53875128,"Saints Row 2",purchase,1.0,1
53875128,"Dyad",purchase,1.0,1
53875128,"Starseed Pilgrim",purchase,1.0,1
53875128,"Camera Obscura",purchase,1.0,1
53875128,"The Floor is Jelly",purchase,1.0,1
53875128,"Super Meat Boy",purchase,1.0,1
53875128,"Dustforce",purchase,1.0,1
53875128,"Goats on a Bridge",purchase,1.0,1
53875128,"System Shock 2",purchase,1.0,1
53875128,"Call of Duty Modern Warfare 2 - Multiplayer",purchase,1.0,1
53875128,"PixelJunk Shooter",purchase,1.0,1
53875128,"And Yet It Moves",purchase,1.0,1
53875128,"Arma 2 British Armed Forces",purchase,1.0,1
53875128,"Battlefield Bad Company 2",purchase,1.0,1
53875128,"Cogs",purchase,1.0,1
53875128,"Assassin's Creed IV Black Flag",purchase,1.0,1
53875128,"SimCity 4 Deluxe",purchase,1.0,1
53875128,"Half-Life Deathmatch Source",purchase,1.0,1
53875128,"Arma 2 DayZ Mod",purchase,1.0,1
53875128,"Call of Duty Modern Warfare 2",purchase,1.0,1
53875128,"Rodina",purchase,1.0,1
53875128,"140,purchase,1.0,1
53875128,"Age of Empires II HD The Forgotten",purchase,1.0,1
53875128,"Age of Empires III Complete Collection",purchase,1.0,1
53875128,"Age of Mythology Extended Edition",purchase,1.0,1
53875128,"Alan Wake",purchase,1.0,1
53875128,"Alice Madness Returns",purchase,1.0,1
53875128,"Alien Isolation",purchase,1.0,1
53875128,"America's Army 3",purchase,1.0,1
53875128,"America's Army Proving Grounds",purchase,1.0,1
53875128,"Amnesia A Machine for Pigs",purchase,1.0,1
53875128,"Anachronox",purchase,1.0,1
53875128,"Antichamber",purchase,1.0,1
53875128,"App Game Kit",purchase,1.0,1
53875128,"Arma 2 Operation Arrowhead Beta (Obsolete)",purchase,1.0,1
53875128,"Arma 2 Private Military Company",purchase,1.0,1
53875128,"A Story About My Uncle",purchase,1.0,1
53875128,"Audiosurf",purchase,1.0,1
53875128,"Aveyond 3-1 Lord of Twilight",purchase,1.0,1
53875128,"Awesomenauts",purchase,1.0,1
53875128,"Axis Game Factory's AGFPRO - Drone Kombat FPS Multi-Player DLC",purchase,1.0,1
53875128,"Axis Game Factory's AGFPRO - Zombie Survival Pack DLC",purchase,1.0,1
